-2.2		0.00628728		-0.0280096		-0.0837906		0.192658
-2.19		0.00657674		-0.0291659		-0.0868112		0.198468
-2.18		0.00687811		-0.0303632		-0.089918		0.204395
-2.17		0.00719182		-0.0316025		-0.0931122		0.210436
-2.16		0.00751829		-0.0328848		-0.0963953		0.216592
-2.15		0.00785797		-0.0342115		-0.0997687		0.222862
-2.14		0.00821132		-0.0355837		-0.103234		0.229246
-2.13		0.0085788		-0.0370024		-0.106792		0.235741
-2.12		0.00896088		-0.0384691		-0.110444		0.242349
-2.11		0.00935806		-0.0399847		-0.114192		0.249066
-2.1		0.00977085		-0.0415506		-0.118036		0.255892
-2.09		0.0101997		-0.043168		-0.121979		0.262826
-2.08		0.0106453		-0.0448382		-0.12602		0.269865
-2.07		0.011108		-0.0465623		-0.130162		0.277007
-2.06		0.0115885		-0.0483417		-0.134404		0.284251
-2.05		0.0120873		-0.0501776		-0.138749		0.291594
-2.04		0.0126049		-0.0520714		-0.143196		0.299035
-2.03		0.013142		-0.0540242		-0.147748		0.306569
-2.02		0.0136992		-0.0560374		-0.152403		0.314194
-2.01		0.0142772		-0.0581123		-0.157165		0.321908
-2		0.0148764		-0.0602502		-0.162032		0.329706
-1.99		0.0154976		-0.0624523		-0.167005		0.337586
-1.98		0.0161414		-0.06472		-0.172085		0.345543
-1.97		0.0168086		-0.0670547		-0.177273		0.353574
-1.96		0.0174997		-0.0694575		-0.182568		0.361674
-1.95		0.0182155		-0.0719297		-0.187971		0.36984
-1.94		0.0189567		-0.0744728		-0.193481		0.378066
-1.93		0.019724		-0.0770879		-0.1991		0.386348
-1.92		0.0205182		-0.0797763		-0.204826		0.394681
-1.91		0.0213399		-0.0825393		-0.21066		0.403058
-1.9		0.02219		-0.0853782		-0.216601		0.411476
-1.89		0.0230693		-0.0882942		-0.222649		0.419927
-1.88		0.0239785		-0.0912884		-0.228803		0.428407
-1.87		0.0249184		-0.0943622		-0.235062		0.436908
-1.86		0.0258898		-0.0975167		-0.241426		0.445425
-1.85		0.0268936		-0.100753		-0.247894		0.453951
-1.84		0.0279306		-0.104073		-0.254464		0.462478
-1.83		0.0290016		-0.107476		-0.261136		0.470999
-1.82		0.0301076		-0.110965		-0.267907		0.479508
-1.81		0.0312492		-0.11454		-0.274778		0.487997
-1.8		0.0324276		-0.118202		-0.281745		0.496458
-1.79		0.0336434		-0.121953		-0.288807		0.504882
-1.78		0.0348977		-0.125793		-0.295962		0.513262
-1.77		0.0361914		-0.129724		-0.303208		0.521589
-1.76		0.0375252		-0.133745		-0.310542		0.529854
-1.75		0.0389003		-0.137858		-0.317963		0.538049
-1.74		0.0403175		-0.142064		-0.325467		0.546165
-1.73		0.0417778		-0.146364		-0.333052		0.554192
-1.72		0.0432821		-0.150758		-0.340715		0.562121
-1.71		0.0448313		-0.155246		-0.348452		0.569943
-1.7		0.0464265		-0.15983		-0.35626		0.577647
-1.69		0.0480686		-0.16451		-0.364136		0.585224
-1.68		0.0497585		-0.169286		-0.372076		0.592664
-1.67		0.0514973		-0.174159		-0.380076		0.599957
-1.66		0.053286		-0.179129		-0.388132		0.607092
-1.65		0.0551255		-0.184197		-0.39624		0.614059
-1.64		0.0570167		-0.189362		-0.404395		0.620848
-1.63		0.0589608		-0.194624		-0.412593		0.627448
-1.62		0.0609587		-0.199985		-0.420829		0.633848
-1.61		0.0630113		-0.205443		-0.429098		0.640038
-1.6		0.0651197		-0.210999		-0.437395		0.646007
-1.59		0.0672848		-0.216652		-0.445715		0.651744
-1.58		0.0695077		-0.222402		-0.454051		0.657239
-1.57		0.0717893		-0.228248		-0.462398		0.66248
-1.56		0.0741306		-0.234191		-0.47075		0.667457
-1.55		0.0765325		-0.24023		-0.479102		0.672158
-1.54		0.0789961		-0.246363		-0.487446		0.676574
-1.53		0.0815223		-0.252591		-0.495777		0.680694
-1.52		0.084112		-0.258912		-0.504087		0.684507
-1.51		0.0867662		-0.265325		-0.51237		0.688002
-1.5		0.0894857		-0.271829		-0.52062		0.691169
-1.49		0.0922716		-0.278423		-0.528828		0.693999
-1.48		0.0951247		-0.285106		-0.536987		0.696479
-1.47		0.098046		-0.291876		-0.545091		0.698602
-1.46		0.101036		-0.298732		-0.553131		0.700357
-1.45		0.104096		-0.305672		-0.5611		0.701734
-1.44		0.107227		-0.312694		-0.568989		0.702725
-1.43		0.110429		-0.319796		-0.576792		0.703319
-1.42		0.113704		-0.326977		-0.584499		0.703509
-1.41		0.117052		-0.334233		-0.592102		0.703286
-1.4		0.120473		-0.341564		-0.599593		0.702641
-1.39		0.123969		-0.348966		-0.606964		0.701566
-1.38		0.127541		-0.356437		-0.614205		0.700055
